SUE,Coordination_Cost,Human_Minutes,Requests_Total,Requests_Denied,Blocking_Prob,Mean_Quality,Total_Active_Users,Correct_SUE,Num_Interfering_Assignments,Interference_Rate,architecture_id,coordination_mode,licensing_mode,freq_plan,interference_mitigation,sensing_mode,pricing_mode,enforcement_mode,priority_mode
0.32077514,1148864.56500000,0.00000000,360,109,0.30277778,0.06051560,251,2.38271111,241,0.96015936,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Passive, prio=Co-Primary>",Decentralized,Dynamic,Sub Channels,Power Control,Infrastructure Sensors,Usage Based,Passive,Co-Primary
0.68758809,794777.82750000,0.00000000,360,101,0.28055556,0.63008828,93,1.18160741,80,0.86021505,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=Beamforming, sensing=Device Based, pricing=No Cost, enforce=Active, prio=Hierarchical>",Decentralized,Dynamic,Sub Channels,Beamforming,Device Based,No Cost,Active,Hierarchical
0.32077514,2297729.13000000,0.00000000,360,109,0.30277778,0.06051560,251,2.38271111,241,0.96015936,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=Beamforming, sensing=Device Based, pricing=No Cost, enforce=Active, prio=Co-Primary>",Decentralized,Dynamic,Sub Channels,Beamforming,Device Based,No Cost,Active,Co-Primary
0.68758809,397388.91375000,0.00000000,360,101,0.28055556,0.63008828,93,1.18160741,80,0.86021505,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=Beamforming, sensing=Device Based, pricing=No Cost, enforce=Passive, prio=Hierarchical>",Decentralized,Dynamic,Sub Channels,Beamforming,Device Based,No Cost,Passive,Hierarchical
0.32077514,1148864.56500000,0.00000000,360,109,0.30277778,0.06051560,251,2.38271111,241,0.96015936,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=Beamforming, sensing=Device Based, pricing=No Cost, enforce=Passive, prio=Co-Primary>",Decentralized,Dynamic,Sub Channels,Beamforming,Device Based,No Cost,Passive,Co-Primary
0.68758809,794777.82750000,0.00000000,360,101,0.28055556,0.63008828,93,1.18160741,80,0.86021505,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=Beamforming, sensing=Device Based, pricing=Usage Based, enforce=Active, prio=Hierarchical>",Decentralized,Dynamic,Sub Channels,Beamforming,Device Based,Usage Based,Active,Hierarchical
0.32077514,2297729.13000000,0.00000000,360,109,0.30277778,0.06051560,251,2.38271111,241,0.96015936,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=Beamforming, sensing=Device Based, pricing=Usage Based, enforce=Active, prio=Co-Primary>",Decentralized,Dynamic,Sub Channels,Beamforming,Device Based,Usage Based,Active,Co-Primary
0.68758809,397388.91375000,0.00000000,360,101,0.28055556,0.63008828,93,1.18160741,80,0.86021505,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=Beamforming, sensing=Device Based, pricing=Usage Based, enforce=Passive, prio=Hierarchical>",Decentralized,Dynamic,Sub Channels,Beamforming,Device Based,Usage Based,Passive,Hierarchical
0.32077514,1148864.56500000,0.00000000,360,109,0.30277778,0.06051560,251,2.38271111,241,0.96015936,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=Beamforming, sensing=Device Based, pricing=Usage Based, enforce=Passive, prio=Co-Primary>",Decentralized,Dynamic,Sub Channels,Beamforming,Device Based,Usage Based,Passive,Co-Primary
0.68758809,794777.82750000,0.00000000,360,101,0.28055556,0.63008828,93,1.18160741,80,0.86021505,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=Beamforming, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Active, prio=Hierarchical>",Decentralized,Dynamic,Sub Channels,Beamforming,Infrastructure Sensors,No Cost,Active,Hierarchical
0.32077514,2297729.13000000,0.00000000,360,109,0.30277778,0.06051560,251,2.38271111,241,0.96015936,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=Beamforming, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Active, prio=Co-Primary>",Decentralized,Dynamic,Sub Channels,Beamforming,Infrastructure Sensors,No Cost,Active,Co-Primary
0.68758809,397388.91375000,0.00000000,360,101,0.28055556,0.63008828,93,1.18160741,80,0.86021505,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=Beamforming, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Passive, prio=Hierarchical>",Decentralized,Dynamic,Sub Channels,Beamforming,Infrastructure Sensors,No Cost,Passive,Hierarchical
0.32077514,1148864.56500000,0.00000000,360,109,0.30277778,0.06051560,251,2.38271111,241,0.96015936,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=Beamforming, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Passive, prio=Co-Primary>",Decentralized,Dynamic,Sub Channels,Beamforming,Infrastructure Sensors,No Cost,Passive,Co-Primary
0.68758809,794777.82750000,0.00000000,360,101,0.28055556,0.63008828,93,1.18160741,80,0.86021505,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=Beamforming, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Active, prio=Hierarchical>",Decentralized,Dynamic,Sub Channels,Beamforming,Infrastructure Sensors,Usage Based,Active,Hierarchical
0.32077514,2297729.13000000,0.00000000,360,109,0.30277778,0.06051560,251,2.38271111,241,0.96015936,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=Beamforming, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Active, prio=Co-Primary>",Decentralized,Dynamic,Sub Channels,Beamforming,Infrastructure Sensors,Usage Based,Active,Co-Primary
0.68758809,397388.91375000,0.00000000,360,101,0.28055556,0.63008828,93,1.18160741,80,0.86021505,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=Beamforming, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Passive, prio=Hierarchical>",Decentralized,Dynamic,Sub Channels,Beamforming,Infrastructure Sensors,Usage Based,Passive,Hierarchical
0.32077514,1148864.56500000,0.00000000,360,109,0.30277778,0.06051560,251,2.38271111,241,0.96015936,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=Beamforming, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Passive, prio=Co-Primary>",Decentralized,Dynamic,Sub Channels,Beamforming,Infrastructure Sensors,Usage Based,Passive,Co-Primary
0.68758809,794777.82750000,0.00000000,360,101,0.28055556,0.63008828,93,1.18160741,80,0.86021505,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=Combination, sensing=Device Based, pricing=No Cost, enforce=Active, prio=Hierarchical>",Decentralized,Dynamic,Sub Channels,Combination,Device Based,No Cost,Active,Hierarchical
0.32077514,2297729.13000000,0.00000000,360,109,0.30277778,0.06051560,251,2.38271111,241,0.96015936,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=Combination, sensing=Device Based, pricing=No Cost, enforce=Active, prio=Co-Primary>",Decentralized,Dynamic,Sub Channels,Combination,Device Based,No Cost,Active,Co-Primary
0.68758809,397388.91375000,0.00000000,360,101,0.28055556,0.63008828,93,1.18160741,80,0.86021505,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=Combination, sensing=Device Based, pricing=No Cost, enforce=Passive, prio=Hierarchical>",Decentralized,Dynamic,Sub Channels,Combination,Device Based,No Cost,Passive,Hierarchical
0.32077514,1148864.56500000,0.00000000,360,109,0.30277778,0.06051560,251,2.38271111,241,0.96015936,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=Combination, sensing=Device Based, pricing=No Cost, enforce=Passive, prio=Co-Primary>",Decentralized,Dynamic,Sub Channels,Combination,Device Based,No Cost,Passive,Co-Primary
0.68758809,794777.82750000,0.00000000,360,101,0.28055556,0.63008828,93,1.18160741,80,0.86021505,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=Combination, sensing=Device Based, pricing=Usage Based, enforce=Active, prio=Hierarchical>",Decentralized,Dynamic,Sub Channels,Combination,Device Based,Usage Based,Active,Hierarchical
0.32077514,2297729.13000000,0.00000000,360,109,0.30277778,0.06051560,251,2.38271111,241,0.96015936,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=Combination, sensing=Device Based, pricing=Usage Based, enforce=Active, prio=Co-Primary>",Decentralized,Dynamic,Sub Channels,Combination,Device Based,Usage Based,Active,Co-Primary
0.68758809,397388.91375000,0.00000000,360,101,0.28055556,0.63008828,93,1.18160741,80,0.86021505,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=Combination, sensing=Device Based, pricing=Usage Based, enforce=Passive, prio=Hierarchical>",Decentralized,Dynamic,Sub Channels,Combination,Device Based,Usage Based,Passive,Hierarchical
0.32077514,1148864.56500000,0.00000000,360,109,0.30277778,0.06051560,251,2.38271111,241,0.96015936,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=Combination, sensing=Device Based, pricing=Usage Based, enforce=Passive, prio=Co-Primary>",Decentralized,Dynamic,Sub Channels,Combination,Device Based,Usage Based,Passive,Co-Primary
0.68758809,794777.82750000,0.00000000,360,101,0.28055556,0.63008828,93,1.18160741,80,0.86021505,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=Combination, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Active, prio=Hierarchical>",Decentralized,Dynamic,Sub Channels,Combination,Infrastructure Sensors,No Cost,Active,Hierarchical
0.32077514,2297729.13000000,0.00000000,360,109,0.30277778,0.06051560,251,2.38271111,241,0.96015936,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=Combination, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Active, prio=Co-Primary>",Decentralized,Dynamic,Sub Channels,Combination,Infrastructure Sensors,No Cost,Active,Co-Primary
0.68758809,397388.91375000,0.00000000,360,101,0.28055556,0.63008828,93,1.18160741,80,0.86021505,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=Combination, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Passive, prio=Hierarchical>",Decentralized,Dynamic,Sub Channels,Combination,Infrastructure Sensors,No Cost,Passive,Hierarchical
0.32077514,1148864.56500000,0.00000000,360,109,0.30277778,0.06051560,251,2.38271111,241,0.96015936,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=Combination, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Passive, prio=Co-Primary>",Decentralized,Dynamic,Sub Channels,Combination,Infrastructure Sensors,No Cost,Passive,Co-Primary
0.68758809,794777.82750000,0.00000000,360,101,0.28055556,0.63008828,93,1.18160741,80,0.86021505,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=Combination, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Active, prio=Hierarchical>",Decentralized,Dynamic,Sub Channels,Combination,Infrastructure Sensors,Usage Based,Active,Hierarchical
0.32077514,2297729.13000000,0.00000000,360,109,0.30277778,0.06051560,251,2.38271111,241,0.96015936,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=Combination, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Active, prio=Co-Primary>",Decentralized,Dynamic,Sub Channels,Combination,Infrastructure Sensors,Usage Based,Active,Co-Primary
0.68758809,397388.91375000,0.00000000,360,101,0.28055556,0.63008828,93,1.18160741,80,0.86021505,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=Combination, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Passive, prio=Hierarchical>",Decentralized,Dynamic,Sub Channels,Combination,Infrastructure Sensors,Usage Based,Passive,Hierarchical
0.32077514,1148864.56500000,0.00000000,360,109,0.30277778,0.06051560,251,2.38271111,241,0.96015936,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=Combination, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Passive, prio=Co-Primary>",Decentralized,Dynamic,Sub Channels,Combination,Infrastructure Sensors,Usage Based,Passive,Co-Primary
0.77346667,923234.43000000,0.00000000,360,119,0.33055556,1.00000000,83,0.77346667,74,0.89156627,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Freq Slicing, int_mitg=No Mitigation, sensing=Device Based, pricing=No Cost, enforce=Active, prio=Hierarchical>",Decentralized,Dynamic,Freq Slicing,No Mitigation,Device Based,No Cost,Active,Hierarchical
1.06955185,2044517.68000000,0.00000000,360,218,0.60555556,1.00000000,142,1.06955185,137,0.96478873,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Freq Slicing, int_mitg=No Mitigation, sensing=Device Based, pricing=No Cost, enforce=Active, prio=Co-Primary>",Decentralized,Dynamic,Freq Slicing,No Mitigation,Device Based,No Cost,Active,Co-Primary
0.77346667,461617.21500000,0.00000000,360,119,0.33055556,1.00000000,83,0.77346667,74,0.89156627,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Freq Slicing, int_mitg=No Mitigation, sensing=Device Based, pricing=No Cost, enforce=Passive, prio=Hierarchical>",Decentralized,Dynamic,Freq Slicing,No Mitigation,Device Based,No Cost,Passive,Hierarchical
1.06955185,1022258.84000000,0.00000000,360,218,0.60555556,1.00000000,142,1.06955185,137,0.96478873,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Freq Slicing, int_mitg=No Mitigation, sensing=Device Based, pricing=No Cost, enforce=Passive, prio=Co-Primary>",Decentralized,Dynamic,Freq Slicing,No Mitigation,Device Based,No Cost,Passive,Co-Primary
0.77346667,923234.43000000,0.00000000,360,119,0.33055556,1.00000000,83,0.77346667,74,0.89156627,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Freq Slicing, int_mitg=No Mitigation, sensing=Device Based, pricing=Usage Based, enforce=Active, prio=Hierarchical>",Decentralized,Dynamic,Freq Slicing,No Mitigation,Device Based,Usage Based,Active,Hierarchical
1.06955185,2044517.68000000,0.00000000,360,218,0.60555556,1.00000000,142,1.06955185,137,0.96478873,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Freq Slicing, int_mitg=No Mitigation, sensing=Device Based, pricing=Usage Based, enforce=Active, prio=Co-Primary>",Decentralized,Dynamic,Freq Slicing,No Mitigation,Device Based,Usage Based,Active,Co-Primary
0.77346667,461617.21500000,0.00000000,360,119,0.33055556,1.00000000,83,0.77346667,74,0.89156627,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Freq Slicing, int_mitg=No Mitigation, sensing=Device Based, pricing=Usage Based, enforce=Passive, prio=Hierarchical>",Decentralized,Dynamic,Freq Slicing,No Mitigation,Device Based,Usage Based,Passive,Hierarchical
1.06955185,1022258.84000000,0.00000000,360,218,0.60555556,1.00000000,142,1.06955185,137,0.96478873,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Freq Slicing, int_mitg=No Mitigation, sensing=Device Based, pricing=Usage Based, enforce=Passive, prio=Co-Primary>",Decentralized,Dynamic,Freq Slicing,No Mitigation,Device Based,Usage Based,Passive,Co-Primary
0.77346667,923234.43000000,0.00000000,360,119,0.33055556,1.00000000,83,0.77346667,74,0.89156627,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Freq Slicing, int_mitg=No Mitigation, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Active, prio=Hierarchical>",Decentralized,Dynamic,Freq Slicing,No Mitigation,Infrastructure Sensors,No Cost,Active,Hierarchical
1.06955185,2044517.68000000,0.00000000,360,218,0.60555556,1.00000000,142,1.06955185,137,0.96478873,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Freq Slicing, int_mitg=No Mitigation, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Active, prio=Co-Primary>",Decentralized,Dynamic,Freq Slicing,No Mitigation,Infrastructure Sensors,No Cost,Active,Co-Primary
0.77346667,461617.21500000,0.00000000,360,119,0.33055556,1.00000000,83,0.77346667,74,0.89156627,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Freq Slicing, int_mitg=No Mitigation, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Passive, prio=Hierarchical>",Decentralized,Dynamic,Freq Slicing,No Mitigation,Infrastructure Sensors,No Cost,Passive,Hierarchical
1.06955185,1022258.84000000,0.00000000,360,218,0.60555556,1.00000000,142,1.06955185,137,0.96478873,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Freq Slicing, int_mitg=No Mitigation, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Passive, prio=Co-Primary>",Decentralized,Dynamic,Freq Slicing,No Mitigation,Infrastructure Sensors,No Cost,Passive,Co-Primary
0.77346667,923234.43000000,0.00000000,360,119,0.33055556,1.00000000,83,0.77346667,74,0.89156627,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Freq Slicing, int_mitg=No Mitigation, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Active, prio=Hierarchical>",Decentralized,Dynamic,Freq Slicing,No Mitigation,Infrastructure Sensors,Usage Based,Active,Hierarchical
1.06955185,2044517.68000000,0.00000000,360,218,0.60555556,1.00000000,142,1.06955185,137,0.96478873,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Freq Slicing, int_mitg=No Mitigation, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Active, prio=Co-Primary>",Decentralized,Dynamic,Freq Slicing,No Mitigation,Infrastructure Sensors,Usage Based,Active,Co-Primary
0.77346667,461617.21500000,0.00000000,360,119,0.33055556,1.00000000,83,0.77346667,74,0.89156627,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Freq Slicing, int_mitg=No Mitigation, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Passive, prio=Hierarchical>",Decentralized,Dynamic,Freq Slicing,No Mitigation,Infrastructure Sensors,Usage Based,Passive,Hierarchical
1.06955185,1022258.84000000,0.00000000,360,218,0.60555556,1.00000000,142,1.06955185,137,0.96478873,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Freq Slicing, int_mitg=No Mitigation, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Passive, prio=Co-Primary>",Decentralized,Dynamic,Freq Slicing,No Mitigation,Infrastructure Sensors,Usage Based,Passive,Co-Primary
0.48206170,1054520.19000000,0.00000000,360,87,0.24166667,0.46272918,93,1.00323704,79,0.84946237,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Freq Slicing, int_mitg=Power Control, sensing=Device Based, pricing=No Cost, enforce=Active, prio=Hierarchical>",Decentralized,Dynamic,Freq Slicing,Power Control,Device Based,No Cost,Active,Hierarchical
